unix,date,symbol,open,high,low,close
1693342800,29.08.23 21:00,ETH/USD,1726.5,1733.8,1726.4,1731.9
1693339200,29.08.23 20:00,ETH/USD,1735.8,1742,1726.3,1726.7
1693335600,29.08.23 19:00,ETH/USD,1736.2,1742.2,1732.5,1737.5
1693332000,29.08.23 18:00,ETH/USD,1733.9,1739.7,1732.1,1736.2
1693328400,29.08.23 17:00,ETH/USD,1733.8,1743.9,1730.4,1733.6
1693324800,29.08.23 16:00,ETH/USD,1714.9,1744.8,1710.1,1735
1693321200,29.08.23 15:00,ETH/USD,1722.7,1724.5,1711,1715.1
1693317600,29.08.23 14:00,ETH/USD,1644.1,1735.6,1644.1,1721
1693314000,29.08.23 13:00,ETH/USD,1644.9,1648,1642.1,1644.1
1693310400,29.08.23 12:00,ETH/USD,1641.5,1644.9,1639.1,1644.9
1693306800,29.08.23 11:00,ETH/USD,1642.5,1645.6,1640.1,1641.5
1693303200,29.08.23 10:00,ETH/USD,1644.4,1644.4,1639.2,1642.6
1693299600,29.08.23 09:00,ETH/USD,1644.4,1646.6,1644.2,1644.8
1693296000,29.08.23 08:00,ETH/USD,1646.4,1647.3,1644.9,1645.1
1693292400,29.08.23 07:00,ETH/USD,1645.2,1651.2,1644.7,1647.3
1693288800,29.08.23 06:00,ETH/USD,1649.4,1649.4,1644.9,1645.2
1693285200,29.08.23 05:00,ETH/USD,1650.2,1650.7,1648.9,1649.6
1693281600,29.08.23 04:00,ETH/USD,1651.7,1652.8,1648.9,1649.9
1693278000,29.08.23 03:00,ETH/USD,1652.3,1652.8,1650,1651.6
1693274400,29.08.23 02:00,ETH/USD,1654.5,1654.9,1650.9,1652.3
1693270800,29.08.23 01:00,ETH/USD,1655.3,1661.1,1654,1654.4
1693267200,29.08.23 00:00,ETH/USD,1652.1,1656.3,1651.4,1655.2
1693263600,28.08.23 23:00,ETH/USD,1650.3,1655.8,1650.1,1652.2
1693260000,28.08.23 22:00,ETH/USD,1646.1,1650.6,1644.7,1650.3
1693256400,28.08.23 21:00,ETH/USD,1646.5,1647.1,1643.7,1645.7
1693252800,28.08.23 20:00,ETH/USD,1645.8,1647.9,1644.4,1646.2
1693249200,28.08.23 19:00,ETH/USD,1651.2,1652.1,1638.3,1645.7
1693245600,28.08.23 18:00,ETH/USD,1649,1651.1,1646.2,1651.1
1693242000,28.08.23 17:00,ETH/USD,1650,1653.7,1648.2,1648.7
1693238400,28.08.23 16:00,ETH/USD,1647.8,1651.6,1646.9,1650
1693234800,28.08.23 15:00,ETH/USD,1650,1653.6,1643,1647.7
1693231200,28.08.23 14:00,ETH/USD,1647.5,1651.7,1646.5,1650.2
1693227600,28.08.23 13:00,ETH/USD,1654.3,1655.1,1647.4,1648.3
1693224000,28.08.23 12:00,ETH/USD,1639.1,1661.7,1639.1,1653.8
1693220400,28.08.23 11:00,ETH/USD,1636.8,1639.4,1635.4,1638.6
1693216800,28.08.23 10:00,ETH/USD,1634,1637.9,1632.7,1636.8
